ID,ID_PRODUCT,AMOUNT,PRICE,DATE
38003,3,2,102.0,'2024-08-28 13:41:04'
38004,3,2,94.57,'2021-08-14 13:41:04'
38005,1,16,49.33,'2025-02-17 13:41:04'
38006,2,18,50.05,'2020-10-18 13:41:04'
38007,3,4,56.84,'2023-02-05 13:41:04'
38008,2,7,25.75,'2021-11-10 13:41:04'
38009,3,9,99.84,'2023-07-08 13:41:04'
38010,3,3,108.1,'2022-08-28 13:41:04'
38011,1,16,22.69,'2025-02-18 13:41:04'
38012,2,10,82.49,'2021-11-09 13:41:04'
38013,2,3,20.45,'2023-01-25 13:41:04'
38014,1,4,113.71,'2020-06-15 13:41:04'
38015,1,1,38.09,'2024-07-24 13:41:04'
38016,2,2,23.78,'2025-01-06 13:41:04'
38017,1,14,20.78,'2022-10-20 13:41:04'
38018,2,7,73.54,'2022-10-25 13:41:04'
38019,3,17,111.45,'2023-06-22 13:41:04'
38020,3,13,105.65,'2023-01-14 13:41:04'
38021,1,13,63.68,'2022-04-15 13:41:04'
38022,3,1,58.38,'2021-08-28 13:41:04'
38023,1,12,83.57,'2024-03-10 13:41:04'
38024,2,18,104.22,'2023-03-02 13:41:04'
38025,2,1,82.29,'2024-12-29 13:41:04'
38026,2,7,24.78,'2020-10-01 13:41:04'
38027,3,12,40.72,'2021-11-06 13:41:04'
38028,2,4,75.14,'2020-08-03 13:41:04'
38029,1,8,69.0,'2020-05-30 13:41:04'
38030,2,17,69.23,'2022-01-24 13:41:04'
38031,1,8,37.68,'2021-11-29 13:41:04'
38032,2,1,55.39,'2023-08-27 13:41:04'
38033,1,15,48.6,'2023-12-25 13:41:04'
38034,3,7,23.24,'2021-02-26 13:41:04'
38035,3,13,59.55,'2021-06-11 13:41:04'
38036,2,13,20.39,'2021-09-23 13:41:04'
38037,3,11,47.5,'2020-09-18 13:41:04'
38038,2,16,45.63,'2022-03-19 13:41:04'
38039,2,20,88.47,'2022-07-13 13:41:04'
38040,3,9,63.58,'2022-03-11 13:41:04'
38041,2,5,106.85,'2023-03-19 13:41:04'
38042,1,14,77.05,'2020-12-11 13:41:04'
38043,1,6,39.34,'2022-01-05 13:41:04'
38044,3,11,38.2,'2022-03-03 13:41:04'
38045,1,10,69.86,'2022-06-08 13:41:04'
38046,3,5,117.79,'2023-04-17 13:41:04'
38047,2,17,112.41,'2024-06-03 13:41:04'
38048,3,11,80.57,'2023-04-17 13:41:04'
38049,2,7,84.04,'2020-07-17 13:41:04'
38050,2,15,75.82,'2020-05-21 13:41:04'
38051,1,11,40.68,'2021-08-28 13:41:04'
38052,2,18,58.17,'2022-08-21 13:41:04'
38053,2,8,29.93,'2020-08-13 13:41:04'
38054,3,19,105.75,'2022-02-23 13:41:04'
38055,1,7,37.48,'2021-05-14 13:41:04'
38056,2,5,34.84,'2020-03-31 13:41:04'
38057,2,4,44.18,'2021-03-03 13:41:04'
38058,2,15,76.52,'2022-06-02 13:41:04'
38059,2,10,80.8,'2023-07-30 13:41:04'
38060,1,15,79.82,'2023-05-19 13:41:04'
38061,1,12,111.02,'2024-04-17 13:41:04'
38062,1,2,58.74,'2020-11-05 13:41:04'
38063,2,19,22.11,'2021-04-23 13:41:04'
38064,3,5,83.08,'2024-12-10 13:41:04'
38065,1,10,30.24,'2024-01-26 13:41:04'
38066,1,12,53.44,'2020-06-20 13:41:04'
38067,3,19,59.82,'2025-03-05 13:41:04'
38068,2,4,97.27,'2024-12-14 13:41:04'
38069,2,5,78.28,'2024-06-14 13:41:04'
38070,2,17,61.84,'2022-05-15 13:41:04'
38071,1,12,40.1,'2024-12-20 13:41:04'
38072,1,19,83.45,'2023-08-07 13:41:04'
38073,1,17,95.52,'2022-12-09 13:41:04'
38074,3,9,100.2,'2022-04-04 13:41:04'
38075,3,6,45.03,'2022-05-01 13:41:04'
38076,3,18,116.01,'2020-07-26 13:41:04'
38077,2,14,107.84,'2023-10-18 13:41:04'
38078,2,2,76.67,'2021-12-30 13:41:04'
38079,3,6,76.51,'2022-08-01 13:41:04'
38080,1,3,106.01,'2025-02-04 13:41:04'
38081,1,5,74.33,'2020-04-14 13:41:04'
38082,2,16,63.56,'2022-09-02 13:41:04'
38083,2,14,101.15,'2024-09-29 13:41:04'
38084,3,5,92.73,'2024-01-27 13:41:04'
38085,2,1,92.58,'2021-09-28 13:41:04'
38086,2,13,59.22,'2023-03-31 13:41:04'
38087,3,6,46.28,'2022-07-06 13:41:04'
38088,3,20,55.51,'2023-07-17 13:41:04'
38089,1,14,31.45,'2020-11-18 13:41:04'
38090,1,17,48.69,'2022-06-01 13:41:04'
38091,3,11,54.52,'2024-07-18 13:41:04'
38092,2,4,69.05,'2023-01-04 13:41:04'
38093,1,17,76.0,'2024-01-28 13:41:04'
38094,1,11,50.14,'2021-06-21 13:41:04'
38095,1,11,80.56,'2023-12-09 13:41:04'
38096,1,3,73.81,'2020-07-14 13:41:04'
38097,3,12,75.47,'2023-12-26 13:41:04'
38098,1,6,36.71,'2025-01-17 13:41:04'
38099,3,2,59.62,'2025-01-01 13:41:04'
38100,3,20,113.1,'2022-11-26 13:41:04'
38101,3,10,67.16,'2020-07-09 13:41:04'
38102,1,2,68.24,'2022-09-06 13:41:04'
38103,1,1,77.69,'2021-05-04 13:41:04'
38104,1,16,27.29,'2022-04-18 13:41:04'
38105,2,11,88.19,'2023-01-02 13:41:04'
38106,2,5,78.99,'2024-03-21 13:41:04'
38107,1,14,96.84,'2022-08-26 13:41:04'
38108,1,6,38.97,'2024-08-09 13:41:04'
38109,3,19,93.73,'2024-03-05 13:41:04'
38110,3,9,106.03,'2023-03-05 13:41:04'
38111,3,18,61.68,'2023-11-04 13:41:04'
38112,1,10,49.02,'2023-03-14 13:41:04'
38113,1,16,51.85,'2024-04-18 13:41:04'
38114,1,19,112.7,'2023-01-17 13:41:04'
38115,3,19,55.45,'2022-11-22 13:41:04'
38116,3,8,34.16,'2021-05-30 13:41:04'
38117,1,16,107.14,'2024-03-20 13:41:04'
38118,2,4,38.85,'2024-02-01 13:41:04'
38119,1,9,56.14,'2020-04-09 13:41:04'
38120,2,14,77.47,'2022-03-04 13:41:04'
38121,1,20,45.29,'2022-07-21 13:41:04'
38122,1,4,20.66,'2024-08-07 13:41:04'
38123,1,20,40.1,'2021-12-15 13:41:04'
38124,2,2,43.92,'2021-07-25 13:41:04'
38125,1,15,53.26,'2024-08-01 13:41:04'
38126,3,12,39.65,'2024-11-10 13:41:04'
38127,2,5,24.94,'2023-02-03 13:41:04'
38128,2,8,25.59,'2021-05-02 13:41:04'
38129,3,7,37.11,'2022-04-09 13:41:04'
38130,3,4,40.19,'2021-06-27 13:41:04'
38131,2,17,65.51,'2021-01-15 13:41:04'
38132,2,1,26.83,'2023-09-22 13:41:04'
38133,2,19,33.22,'2024-03-06 13:41:04'
38134,1,3,57.74,'2020-11-21 13:41:04'
38135,3,13,67.87,'2022-07-20 13:41:04'
38136,3,17,79.45,'2023-04-06 13:41:04'
38137,3,3,33.81,'2024-10-29 13:41:04'
38138,1,1,53.31,'2021-04-13 13:41:04'
38139,3,10,67.02,'2021-02-11 13:41:04'
38140,1,4,34.27,'2021-12-11 13:41:04'
38141,1,13,86.72,'2020-10-17 13:41:04'
38142,3,12,107.34,'2022-07-30 13:41:04'
38143,3,16,115.54,'2020-09-21 13:41:04'
38144,2,3,41.17,'2023-09-16 13:41:04'
38145,1,11,41.21,'2023-06-06 13:41:04'
38146,1,3,66.37,'2020-09-15 13:41:04'
38147,3,20,53.3,'2024-08-24 13:41:04'
38148,2,8,32.82,'2023-06-21 13:41:04'
38149,1,17,66.44,'2025-01-10 13:41:04'
38150,3,14,31.42,'2021-06-06 13:41:04'
38151,1,2,29.99,'2021-02-02 13:41:04'
38152,3,5,110.87,'2020-10-03 13:41:04'
38153,3,16,69.71,'2021-03-31 13:41:04'
38154,1,12,43.56,'2021-01-13 13:41:04'
38155,3,4,117.31,'2023-02-25 13:41:04'
38156,1,18,85.56,'2023-05-06 13:41:04'
38157,3,16,65.79,'2024-03-02 13:41:04'
38158,1,20,61.54,'2020-08-22 13:41:04'
38159,3,3,87.79,'2021-07-22 13:41:04'
38160,3,10,40.27,'2023-03-04 13:41:04'
38161,1,18,70.12,'2020-09-15 13:41:04'
38162,2,8,106.52,'2021-06-12 13:41:04'
38163,2,10,112.93,'2021-12-17 13:41:04'
38164,3,5,118.9,'2021-09-30 13:41:04'
38165,3,16,109.6,'2022-10-18 13:41:04'
38166,2,16,97.12,'2020-09-23 13:41:04'
38167,1,2,40.15,'2024-09-20 13:41:04'
38168,1,14,38.08,'2022-07-28 13:41:04'
38169,2,7,47.35,'2020-04-18 13:41:04'
38170,1,8,85.01,'2022-08-21 13:41:04'
38171,2,14,51.68,'2024-03-07 13:41:04'
38172,2,8,64.47,'2021-11-02 13:41:04'
38173,3,12,48.4,'2022-11-05 13:41:04'
38174,2,19,95.44,'2020-10-14 13:41:04'
38175,2,13,80.06,'2020-07-20 13:41:04'
38176,2,3,88.75,'2023-03-09 13:41:04'
38177,1,5,60.63,'2024-04-04 13:41:04'
38178,2,16,68.93,'2022-10-21 13:41:04'
38179,1,18,74.13,'2024-05-06 13:41:04'
38180,2,16,68.3,'2020-12-07 13:41:04'
38181,2,1,51.66,'2023-09-04 13:41:04'
38182,3,13,76.71,'2023-07-11 13:41:04'
38183,1,3,52.89,'2024-02-21 13:41:04'
38184,3,18,78.12,'2022-12-12 13:41:04'
38185,2,15,94.72,'2024-07-21 13:41:04'
38186,3,9,76.15,'2021-06-13 13:41:04'
38187,1,2,102.11,'2022-01-18 13:41:04'
38188,3,12,32.5,'2023-12-11 13:41:04'
38189,1,18,50.11,'2021-04-01 13:41:04'
38190,3,8,55.8,'2023-01-28 13:41:04'
38191,3,19,55.73,'2022-08-16 13:41:04'
38192,2,3,98.09,'2020-05-11 13:41:04'
38193,2,1,49.48,'2021-12-27 13:41:04'
38194,2,7,60.15,'2024-10-21 13:41:04'
38195,2,10,45.61,'2021-10-28 13:41:04'
38196,1,2,45.25,'2021-06-28 13:41:04'
38197,2,6,42.79,'2021-09-22 13:41:04'
38198,1,15,84.53,'2025-03-16 13:41:04'
38199,2,20,69.13,'2021-10-18 13:41:04'
38200,2,7,70.99,'2022-01-14 13:41:04'
38201,2,12,62.1,'2021-10-15 13:41:04'
38202,2,2,93.2,'2025-01-29 13:41:04'
38203,1,15,31.43,'2024-02-18 13:41:04'
38204,3,1,55.45,'2023-02-26 13:41:04'
38205,2,17,115.42,'2023-01-05 13:41:04'
38206,3,4,94.41,'2023-07-02 13:41:04'
38207,1,2,36.21,'2024-09-22 13:41:04'
38208,1,11,117.92,'2022-01-19 13:41:04'
38209,3,19,100.22,'2024-10-29 13:41:04'
38210,1,9,84.8,'2022-01-29 13:41:04'
38211,2,19,100.5,'2021-03-14 13:41:04'
38212,3,20,104.94,'2024-11-23 13:41:04'
38213,3,5,112.96,'2023-05-31 13:41:04'
38214,1,10,26.98,'2022-12-21 13:41:04'
38215,1,17,47.02,'2022-12-14 13:41:04'
38216,2,2,105.24,'2024-03-07 13:41:04'
38217,2,4,98.71,'2023-02-23 13:41:04'
38218,1,2,95.8,'2022-12-12 13:41:04'
38219,3,1,62.95,'2023-11-02 13:41:04'
38220,1,3,41.5,'2023-01-07 13:41:04'
38221,2,11,65.57,'2023-02-06 13:41:04'
38222,2,13,31.46,'2022-10-30 13:41:04'
38223,3,9,79.52,'2021-09-08 13:41:04'
38224,2,6,100.01,'2020-11-27 13:41:04'
38225,3,1,48.87,'2022-07-25 13:41:04'
38226,2,6,37.33,'2024-12-30 13:41:04'
38227,2,9,81.84,'2024-03-25 13:41:04'
38228,3,3,58.92,'2020-06-13 13:41:04'
38229,1,11,35.66,'2023-04-24 13:41:04'
38230,3,8,60.4,'2020-10-15 13:41:04'
38231,2,14,81.17,'2025-03-16 13:41:04'
38232,1,7,32.27,'2021-12-08 13:41:04'
38233,2,13,90.92,'2024-02-06 13:41:04'
38234,3,2,113.29,'2024-11-14 13:41:04'
38235,1,13,77.01,'2021-05-25 13:41:04'
38236,3,15,66.66,'2024-04-16 13:41:04'
38237,2,3,44.07,'2025-01-05 13:41:04'
38238,3,1,48.07,'2021-11-22 13:41:04'
38239,2,4,31.34,'2023-04-28 13:41:04'
38240,1,1,60.56,'2023-06-04 13:41:04'
38241,1,16,62.94,'2023-07-10 13:41:04'
38242,1,17,77.77,'2023-07-29 13:41:04'
38243,1,20,26.77,'2022-03-03 13:41:04'
38244,1,12,91.4,'2023-02-09 13:41:04'
38245,1,9,77.59,'2020-12-20 13:41:04'
38246,3,20,49.55,'2022-09-23 13:41:04'
38247,2,12,64.63,'2023-02-23 13:41:04'
38248,1,5,51.53,'2022-11-21 13:41:04'
38249,2,14,69.73,'2023-02-08 13:41:04'
38250,3,15,31.12,'2024-07-18 13:41:04'
38251,1,5,42.03,'2020-11-17 13:41:04'
38252,3,1,26.03,'2022-02-27 13:41:04'
38253,3,11,32.64,'2022-03-24 13:41:04'
38254,1,8,66.88,'2024-07-25 13:41:04'
38255,2,15,32.62,'2024-03-15 13:41:04'
38256,2,12,65.0,'2020-08-15 13:41:04'
38257,2,13,59.82,'2022-04-26 13:41:04'
38258,1,7,48.59,'2022-12-08 13:41:04'
38259,1,14,88.62,'2024-02-18 13:41:04'
38260,3,10,20.46,'2021-08-22 13:41:04'
38261,2,18,105.35,'2022-03-15 13:41:04'
38262,1,20,45.5,'2025-02-16 13:41:04'
38263,2,6,24.37,'2024-06-28 13:41:04'
38264,2,7,115.02,'2024-02-25 13:41:04'
38265,1,15,27.03,'2022-08-20 13:41:04'
38266,1,2,108.06,'2021-01-16 13:41:04'
38267,3,13,114.17,'2022-12-15 13:41:04'
38268,2,13,46.6,'2024-06-26 13:41:04'
38269,2,19,55.76,'2022-04-16 13:41:04'
38270,3,18,52.86,'2020-11-09 13:41:04'
38271,2,5,39.57,'2024-01-27 13:41:04'
38272,3,13,118.58,'2022-07-11 13:41:04'
38273,1,18,85.49,'2020-03-31 13:41:04'
38274,3,16,70.13,'2023-05-03 13:41:04'
38275,3,10,97.34,'2020-09-15 13:41:04'
38276,2,11,71.02,'2024-04-01 13:41:04'
38277,2,12,53.21,'2024-05-24 13:41:04'
38278,1,8,39.09,'2021-04-26 13:41:04'
38279,3,17,96.51,'2021-03-22 13:41:04'
38280,2,19,96.86,'2025-01-31 13:41:04'
38281,3,11,34.54,'2020-06-02 13:41:04'
38282,3,3,81.22,'2020-12-10 13:41:04'
38283,2,7,55.81,'2021-04-24 13:41:04'
38284,1,12,93.09,'2021-05-23 13:41:04'
38285,3,8,112.62,'2023-07-31 13:41:04'
38286,2,11,117.53,'2022-04-27 13:41:04'
38287,2,11,71.64,'2022-04-30 13:41:04'
38288,1,15,53.8,'2020-05-27 13:41:04'
38289,3,11,73.08,'2023-08-01 13:41:04'
38290,2,14,64.53,'2020-11-09 13:41:04'
38291,2,7,81.81,'2021-10-21 13:41:04'
38292,3,5,58.34,'2023-08-08 13:41:04'
38293,2,1,96.37,'2025-01-31 13:41:04'
38294,2,7,31.86,'2023-08-07 13:41:04'
38295,3,13,103.67,'2025-01-10 13:41:04'
38296,3,15,93.03,'2020-03-28 13:41:04'
38297,2,12,33.7,'2020-03-29 13:41:04'
38298,1,13,31.58,'2024-07-05 13:41:04'
38299,1,7,67.73,'2021-05-13 13:41:04'
38300,1,4,91.12,'2025-01-16 13:41:04'
38301,3,15,33.45,'2024-08-04 13:41:04'
38302,3,3,96.34,'2021-06-22 13:41:04'
38303,2,6,72.34,'2021-01-16 13:41:04'
38304,2,2,27.74,'2023-07-16 13:41:04'
38305,2,15,84.88,'2020-10-20 13:41:04'
38306,2,16,59.7,'2022-06-07 13:41:04'
38307,1,3,101.21,'2024-11-15 13:41:04'
38308,2,2,85.1,'2021-05-31 13:41:04'
38309,1,5,67.95,'2023-05-06 13:41:04'
38310,2,20,32.12,'2022-08-06 13:41:04'
38311,2,10,59.82,'2023-12-12 13:41:04'
38312,2,5,55.85,'2022-07-03 13:41:04'
38313,2,2,36.01,'2022-02-22 13:41:04'
38314,3,10,43.97,'2023-07-25 13:41:04'
38315,1,11,79.63,'2021-12-08 13:41:04'
38316,2,5,72.41,'2020-11-25 13:41:04'
38317,3,2,45.48,'2023-06-29 13:41:04'
38318,1,19,112.11,'2020-08-15 13:41:04'
38319,3,10,37.34,'2024-03-06 13:41:04'
38320,1,2,112.52,'2022-07-09 13:41:04'
38321,2,5,75.28,'2024-11-18 13:41:04'
38322,1,8,30.85,'2020-11-29 13:41:04'
38323,3,17,73.21,'2024-01-18 13:41:04'
38324,3,18,98.69,'2021-09-19 13:41:04'
38325,2,17,111.05,'2023-06-23 13:41:04'
38326,1,10,28.86,'2024-11-20 13:41:04'
38327,1,6,69.74,'2022-08-15 13:41:04'
38328,2,6,116.4,'2024-09-20 13:41:04'
38329,1,1,29.91,'2022-11-06 13:41:04'
38330,2,10,107.03,'2020-10-24 13:41:04'
38331,3,2,91.54,'2023-10-02 13:41:04'
38332,2,14,62.21,'2023-04-20 13:41:04'
38333,3,2,26.63,'2024-07-27 13:41:04'
38334,1,6,21.31,'2021-04-09 13:41:04'
38335,3,13,92.31,'2024-02-24 13:41:04'
38336,1,7,75.43,'2022-07-28 13:41:04'
38337,3,9,109.54,'2022-12-10 13:41:04'
38338,1,14,29.27,'2023-11-30 13:41:04'
38339,1,10,95.46,'2023-05-11 13:41:04'
38340,2,2,77.07,'2022-11-21 13:41:04'
38341,2,13,86.62,'2024-10-04 13:41:04'
38342,2,13,102.12,'2023-09-21 13:41:04'
38343,1,12,118.64,'2021-05-20 13:41:04'
38344,3,14,55.79,'2021-11-14 13:41:04'
38345,2,8,73.23,'2023-08-08 13:41:04'
38346,2,2,29.07,'2024-02-26 13:41:04'
38347,3,8,80.8,'2020-11-27 13:41:04'
38348,1,9,73.11,'2023-08-10 13:41:04'
38349,2,15,73.41,'2021-06-05 13:41:04'
38350,2,10,89.93,'2023-07-24 13:41:04'
38351,3,3,64.77,'2023-06-18 13:41:04'
38352,2,13,67.13,'2020-08-02 13:41:04'
38353,2,2,77.71,'2023-06-11 13:41:04'
38354,2,6,112.47,'2024-07-20 13:41:04'
38355,3,5,57.83,'2024-05-05 13:41:04'
38356,3,10,114.67,'2021-03-25 13:41:04'
38357,2,6,39.37,'2021-08-14 13:41:04'
38358,2,15,74.12,'2023-12-10 13:41:04'
38359,3,14,68.98,'2021-11-13 13:41:04'
38360,3,12,52.71,'2022-05-01 13:41:04'
38361,3,2,109.7,'2025-02-17 13:41:04'
38362,1,5,101.3,'2020-08-18 13:41:04'
38363,2,4,65.17,'2022-04-28 13:41:04'
38364,1,8,70.24,'2025-02-26 13:41:04'
38365,1,15,84.25,'2020-12-13 13:41:04'
38366,1,9,33.41,'2025-03-07 13:41:04'
38367,1,7,28.92,'2024-01-01 13:41:04'
38368,2,2,76.43,'2022-11-08 13:41:04'
38369,2,5,72.37,'2023-07-26 13:41:04'
38370,2,8,99.98,'2020-09-30 13:41:04'
38371,2,3,47.91,'2020-04-10 13:41:04'
38372,3,16,105.38,'2023-10-12 13:41:04'
38373,2,7,58.29,'2022-07-25 13:41:04'
38374,3,18,26.63,'2021-05-01 13:41:04'
38375,2,6,111.01,'2023-03-09 13:41:04'
38376,2,3,94.54,'2024-09-10 13:41:04'
38377,1,11,117.06,'2023-04-02 13:41:04'
38378,2,20,87.56,'2023-09-07 13:41:04'
38379,1,1,35.82,'2023-10-31 13:41:04'
38380,3,19,63.13,'2022-09-06 13:41:04'
38381,1,14,82.41,'2022-04-24 13:41:04'
38382,3,8,50.79,'2023-06-14 13:41:04'
38383,3,5,24.54,'2022-09-02 13:41:04'
38384,3,18,48.54,'2024-08-17 13:41:04'
38385,2,2,84.98,'2024-12-14 13:41:04'
38386,3,2,31.5,'2022-08-21 13:41:04'
38387,2,4,107.78,'2023-02-07 13:41:04'
38388,1,20,81.32,'2021-12-15 13:41:04'
38389,1,4,119.33,'2023-01-23 13:41:04'
38390,2,3,99.48,'2022-06-25 13:41:04'
38391,3,20,74.39,'2024-04-13 13:41:04'
38392,3,3,35.03,'2023-07-20 13:41:04'
38393,3,10,76.88,'2022-07-05 13:41:04'
38394,2,5,61.2,'2023-02-28 13:41:04'
38395,1,13,34.88,'2022-03-22 13:41:04'
38396,1,15,27.88,'2020-10-06 13:41:04'
38397,3,5,63.87,'2021-04-03 13:41:04'
38398,2,12,80.39,'2024-05-05 13:41:04'
38399,1,18,72.92,'2024-02-02 13:41:04'
38400,1,13,85.16,'2021-02-03 13:41:04'
38401,2,11,47.46,'2023-12-12 13:41:04'
38402,3,8,43.11,'2020-11-22 13:41:04'
38403,1,9,117.03,'2021-12-21 13:41:04'
38404,1,17,27.36,'2022-02-03 13:41:04'
38405,1,4,48.57,'2022-07-07 13:41:04'
38406,3,16,45.33,'2024-12-14 13:41:04'
38407,1,3,109.1,'2021-04-22 13:41:04'
38408,2,11,39.77,'2022-12-16 13:41:04'
38409,3,19,105.87,'2022-08-02 13:41:04'
38410,3,5,58.16,'2024-06-28 13:41:04'
38411,1,14,86.75,'2020-08-16 13:41:04'
38412,1,5,38.87,'2020-08-16 13:41:04'
38413,2,17,93.59,'2025-02-04 13:41:04'
38414,1,1,87.31,'2023-10-17 13:41:04'
38415,3,4,105.83,'2022-05-16 13:41:04'
38416,3,18,114.11,'2024-08-11 13:41:04'
38417,2,5,40.3,'2024-05-26 13:41:04'
38418,2,9,63.72,'2025-03-25 13:41:04'
38419,2,10,24.49,'2024-05-06 13:41:04'
38420,3,17,100.1,'2021-10-18 13:41:04'
38421,1,15,78.53,'2021-07-19 13:41:04'
38422,2,2,66.09,'2021-02-17 13:41:04'
38423,1,8,42.61,'2021-05-02 13:41:04'
38424,2,6,88.93,'2025-03-19 13:41:04'
38425,1,18,41.94,'2024-07-21 13:41:04'
38426,3,7,48.92,'2023-06-05 13:41:04'
38427,3,17,71.39,'2023-07-10 13:41:04'
38428,2,19,58.55,'2022-12-02 13:41:04'
38429,3,14,55.43,'2022-11-19 13:41:04'
38430,3,18,118.01,'2023-08-15 13:41:04'
38431,2,20,108.82,'2023-11-18 13:41:04'
38432,2,14,93.73,'2024-02-28 13:41:04'
38433,3,2,44.9,'2022-11-30 13:41:04'
38434,2,3,54.09,'2023-11-16 13:41:04'
38435,3,18,59.3,'2024-12-02 13:41:04'
38436,3,17,77.65,'2020-07-17 13:41:04'
38437,2,5,42.64,'2021-05-29 13:41:04'
38438,1,13,39.59,'2021-03-19 13:41:04'
38439,2,20,69.59,'2021-04-02 13:41:04'
38440,3,15,73.18,'2023-12-26 13:41:04'
38441,1,11,92.02,'2023-06-24 13:41:04'
38442,2,15,108.43,'2024-04-30 13:41:04'
38443,2,19,41.95,'2023-10-01 13:41:04'
38444,2,14,63.77,'2023-05-01 13:41:04'
38445,2,16,58.01,'2020-10-31 13:41:04'
38446,1,14,79.04,'2023-07-14 13:41:04'
38447,2,6,119.78,'2023-11-22 13:41:04'
38448,2,17,98.01,'2024-05-21 13:41:04'
38449,2,20,42.62,'2024-07-15 13:41:04'
38450,1,3,101.44,'2024-12-24 13:41:04'
38451,3,1,29.67,'2024-04-04 13:41:04'
38452,1,6,33.55,'2020-09-19 13:41:04'
38453,3,15,112.51,'2022-11-14 13:41:04'
38454,3,10,78.17,'2023-01-09 13:41:04'
38455,2,9,83.32,'2021-09-25 13:41:04'
38456,1,19,59.4,'2023-05-12 13:41:04'
38457,3,6,81.4,'2022-04-15 13:41:04'
38458,2,16,83.46,'2020-10-29 13:41:04'
38459,1,18,48.75,'2022-04-16 13:41:04'
38460,2,5,71.48,'2020-04-10 13:41:04'
38461,2,19,68.9,'2024-08-08 13:41:04'
38462,3,8,85.16,'2023-11-24 13:41:04'
38463,2,8,60.3,'2023-04-28 13:41:04'
38464,3,11,44.77,'2020-04-05 13:41:04'
38465,3,7,32.83,'2021-06-09 13:41:04'
38466,3,7,49.25,'2023-09-17 13:41:04'
38467,1,4,84.93,'2020-06-24 13:41:04'
38468,3,15,69.55,'2023-01-28 13:41:04'
38469,1,20,21.85,'2024-05-16 13:41:04'
38470,1,1,28.11,'2023-01-07 13:41:04'
38471,2,8,86.66,'2022-08-27 13:41:04'
38472,3,8,102.39,'2023-07-24 13:41:04'
38473,2,17,48.66,'2021-12-04 13:41:04'
38474,2,5,31.98,'2021-03-09 13:41:04'
38475,3,18,99.92,'2024-01-15 13:41:04'
38476,3,4,58.01,'2023-04-30 13:41:04'
38477,2,7,73.84,'2022-08-29 13:41:04'
38478,2,18,101.39,'2020-08-05 13:41:04'
38479,2,14,110.53,'2020-06-12 13:41:04'
38480,1,17,48.4,'2021-06-12 13:41:04'
38481,2,4,72.99,'2022-12-21 13:41:04'
38482,2,13,32.18,'2022-05-23 13:41:04'
38483,1,10,96.66,'2024-06-03 13:41:04'
38484,2,8,56.01,'2021-11-18 13:41:04'
38485,3,13,70.56,'2021-11-01 13:41:04'
38486,3,6,57.35,'2021-02-17 13:41:04'
38487,2,15,112.37,'2020-04-18 13:41:04'
38488,1,16,85.77,'2023-08-04 13:41:04'
38489,1,3,32.05,'2020-11-06 13:41:04'
38490,1,10,38.94,'2022-01-13 13:41:04'
38491,3,3,42.99,'2020-10-19 13:41:04'
38492,1,9,101.03,'2022-09-03 13:41:04'
38493,3,19,70.88,'2021-10-23 13:41:04'
38494,2,14,43.57,'2023-07-01 13:41:04'
38495,2,8,88.89,'2020-09-17 13:41:04'
38496,3,19,42.93,'2022-12-20 13:41:04'
38497,3,2,52.12,'2023-04-23 13:41:04'
38498,1,15,94.87,'2020-10-02 13:41:04'
38499,2,5,43.99,'2021-09-19 13:41:04'
38500,3,2,39.19,'2022-02-03 13:41:04'
38501,2,6,41.56,'2022-12-01 13:41:04'
38502,2,16,74.39,'2020-08-21 13:41:04'
38503,3,4,30.91,'2023-12-07 13:41:04'
38504,3,1,29.87,'2022-10-26 13:41:04'
38505,3,6,72.73,'2024-05-08 13:41:04'
38506,3,3,90.47,'2022-06-24 13:41:04'
38507,3,19,22.7,'2023-01-02 13:41:04'
38508,3,17,73.71,'2022-04-16 13:41:04'
38509,3,6,28.2,'2023-04-23 13:41:04'
38510,3,11,114.46,'2024-05-24 13:41:04'
38511,2,16,50.97,'2024-09-21 13:41:04'
38512,3,20,43.07,'2021-03-12 13:41:04'
38513,2,6,107.63,'2021-03-27 13:41:04'
38514,2,20,57.78,'2021-06-19 13:41:04'
38515,2,18,80.82,'2024-02-05 13:41:04'
38516,2,1,29.21,'2021-10-05 13:41:04'
38517,1,19,77.23,'2024-10-20 13:41:04'
38518,1,3,84.81,'2024-04-01 13:41:04'
38519,2,3,56.06,'2020-05-13 13:41:04'
38520,1,14,24.03,'2022-05-25 13:41:04'
38521,2,2,70.91,'2021-05-10 13:41:04'
38522,2,19,36.49,'2020-11-12 13:41:04'
38523,3,19,25.88,'2024-05-19 13:41:04'
38524,2,16,87.12,'2023-02-05 13:41:04'
38525,1,6,27.38,'2024-08-18 13:41:04'
38526,2,16,85.8,'2022-05-11 13:41:04'
38527,3,9,31.73,'2022-11-26 13:41:04'
38528,1,17,20.19,'2025-03-25 13:41:04'
38529,2,9,72.38,'2024-04-08 13:41:04'
38530,2,3,116.05,'2022-08-13 13:41:04'
38531,2,13,72.11,'2024-09-18 13:41:04'
38532,1,18,58.64,'2024-02-21 13:41:04'
38533,1,20,68.61,'2022-08-20 13:41:04'
38534,2,5,26.8,'2023-11-29 13:41:04'
38535,2,15,89.56,'2021-11-28 13:41:04'
38536,2,6,99.35,'2022-08-31 13:41:04'
38537,2,17,86.46,'2021-05-29 13:41:04'
38538,1,17,98.33,'2021-02-17 13:41:04'
38539,1,10,111.08,'2021-06-11 13:41:04'
